Year,Category_CN,Category,Title,Total_Authors,China_Authors,Foreign_Authors,Unknown_Authors,Authors_List,URL
2023,有国外元素,international,GPU-Accelerated PCG Method for the Block Adjustment of Large-Scale High-Resolution Optical Satellite Imagery Without GCPs,7,6,1,0,"Fu, Qing (China); Tong, Xiaohua (China); Liu, Shijie (China); Ye, Zhen (China); Jin, Yanmin (China); Wang, Hanyu (China); Hong, Zhonghua (Korea)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00008;jsessionid=20on7jos02ie8.x-ic-live-02
2023,不确定,uncertain,Identification of Drought Events in Major Basins of Africa from GRACE Total Water Storage and Modeled Products,3,1,0,2,"Elameen, Ayman M. (Unknown); Jin, Shuanggen (China); Olago, Daniel (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00009;jsessionid=20on7jos02ie8.x-ic-live-02
2023,纯国内,china_only,Lightweight Parallel Octave Convolutional Neural Network for Hyperspectral Image Classification,6,6,0,0,"Li, Dan (China); Wu, Hanjie (China); Wang, Yujian (China); Li, Xiaojun (China); Kong, Fanqiang (China); Wang, Qiang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00010;jsessionid=20on7jos02ie8.x-ic-live-02
2023,不确定,uncertain,Model-Driven Precise Degradation Analysis Method of Highway Marking Using Mobile Laser Scanning Point Clouds,7,6,0,1,"Ma, Ruifeng (China); Ge, Xuming (China); Zhu, Qing (China); Jia, Xin (Unknown); Jiang, Huiwei (China); Chen, Min (China); Liu, Tao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00011;jsessionid=20on7jos02ie8.x-ic-live-02
2023,有国外元素,international,UAS Edge Computing of Energy Infrastructure Damage Assessment,7,1,1,5,"Bowman, Jordan (Unknown); Yang, Lexie (China); Thomas, Orrin (USA); Kirk, Jerry (Unknown); Duncan, Andrew (Unknown); Hughes, David (Unknown); Meade, Shannon (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000002/art00009;jsessionid=g3jgijj90rsqk.x-ic-live-02
2023,不确定,uncertain,Apricot Tree Detection from UAV-Images Using Mask R-CNN and U-Net,5,0,0,5,"Erdem, Firat (Unknown); Ocer, Nuri Erkin (Unknown); Matci, Dilek Kucuk (Unknown); Kaplan, Gordana (Unknown); Avdan, Ugur (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000002/art00010;jsessionid=g3jgijj90rsqk.x-ic-live-02
2023,不确定,uncertain,Comparative Analysis of Different CNN Models for Building Segmentation from Satellite and UAV Images,3,0,0,3,"Sariturk, Batuhan (Unknown); Kumbasar, Damla (Unknown); Seker, Dursun Zafer (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000002/art00011;jsessionid=g3jgijj90rsqk.x-ic-live-02
2023,有国外元素,international,Unmanned Aerial Vehicle (UAV)–Based Imaging Spectroscopy for Predicting Wheat Leaf Nitrogen,17,0,1,16,"Sahoo, Rabi N. (Unknown); Gakhar, Shalini (Unknown); Rejith, R.G. (Unknown); Ranjan, Rajeev (Unknown); Meena, Mahesh C. (Unknown); Dey, Abir (Unknown); Mukherjee, Joydeep (Unknown); Dhakar, Rajkumar (Unknown); Arya, Sunny (Unknown); Daas, Anchal (Unknown); Babu, Subhash (Unknown); Upadhyay, Pravin K. (Unknown); Sekhawat, Kapila (Unknown); SudhirKumar (Unknown); Kumar, Mahesh (India); Chinnusamy, Viswanathan (Unknown); Khanna, Manoj (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000002/art00012;jsessionid=g3jgijj90rsqk.x-ic-live-02
2023,有国外元素,international,Car Detection from Very High-Resolution UAV Images Using Deep Learning Algorithms,4,0,3,1,"Kaya, Yunus (Turkey); Şenol, Halil İbrahim (Turkey); Yiğit, Abdurahman Yasin (Turkey); Yakar, Murat (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000002/art00013;jsessionid=g3jgijj90rsqk.x-ic-live-02
2023,有国外元素,international,Exploring the Addition of Airborne Lidar-DEM and Derived TPI for Urban Land Cover and Land Use Classification and Mapping,2,0,1,1,"Akumu, Clement E. (Kenya); Dennis, Sam (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000001/art00010;jsessionid=mgwp42h4w5e1.x-ic-live-03
2023,纯国内,china_only,A Machine Learning Method for Building Height Estimation Based on Sentinel-2 Bi-Temporal Images,3,3,0,0,"Deng, Zhigang (China); Fan, Xiwei (China); Chen, Jian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000001/art00011;jsessionid=mgwp42h4w5e1.x-ic-live-03
2023,不确定,uncertain,Generation of High-Resolution Orthomosaics from Historical Aerial Photographs Using Structure-from-Motion and Lidar Data,2,0,0,2,"Suh, Ji Won (Unknown); Ouimet, William (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000001/art00012;jsessionid=mgwp42h4w5e1.x-ic-live-03
2023,有国外元素,international,The Cellular Automata Approach in Dynamic Modelling of Land Use Change Detection and Future Simulations Based on Remote Sensing Data in Lahore Pakistan,6,1,3,2,"Ahmad, Muhammad Nasar (Arab); Shao, Zhenfeng (China); Javed, Akib (Pakistan); Islam, Fakhrul (Unknown); Ahmad, Hafiz Haroon (Saudi Arabia); Aslam, Rana Waqar (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000001/art00013;jsessionid=mgwp42h4w5e1.x-ic-live-03
2022,不确定,uncertain,Automatic Registration Method of Multi-Source Point Clouds Based on Building Facades Matching in Urban Scenes,4,3,0,1,"Tan, Yumin (Unknown); Shi, Yanzhe (China); Li, Yunxin (China); Xu, Bo (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000012/art00010;jsessionid=zi775x4d11i5.x-ic-live-02
2022,有国外元素,international,The Simulation and Prediction of Land Surface Temperature Based on SCP and CA-ANN Models Using Remote Sensing Data: A Case Study of Lahore,5,1,3,1,"Ahmad, Muhammad Nasar (Arab); Zhengfeng, Shao (China); Yaseen, Andaleeb (Unknown); Khalid, Muhammad Nabeel (Arab); Javed, Akib (Pakistan)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000012/art00011;jsessionid=zi775x4d11i5.x-ic-live-02
2022,不确定,uncertain,Permanganate Index Variations and Factors in Hongze Lake from Landsat-8 Images Based on Machine Learning,6,5,0,1,"Lv, Yan (China); Guo, Hongwei (China); Jin, Shuanggen (China); Wang, Lu (China); Bian, Haiyi (Unknown); Liu, Haijian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000012/art00012;jsessionid=zi775x4d11i5.x-ic-live-02
2022,不确定,uncertain,Exploring Spatiotemporal Variations and Driving Factors of Urban Comprehensive Carrying Capacity in the Yangtze River Delta Urban Agglomeration,4,3,0,1,"Guo, Songjing (China); Wu, Xueling (China); Niu, Ruiqing (Unknown); Wu, Wenfu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000012/art00013;jsessionid=zi775x4d11i5.x-ic-live-02
2022,有国外元素,international,"Development of Technique for Vehicle Specific Off-Road Trafficability Assessment Using Soil Cone Index, Water Index, and Geospatial Data",2,0,1,1,"Pundir, Sunil Kumar (India); Garg, Rahul Dev (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000011/art00009;jsessionid=4jfce50ifg61s.x-ic-live-02
2022,有国外元素,international,The Use of Indices and Modified U-Net Network in Improving the Classification of Planting Structures,7,6,1,0,"Li, Weidong (China); Meng, Fanqian (China); Bai, Linyan (China); Yu, Yongbo (China); Ullah, Inam (Pakistan); Duan, Jinlong (China); Zhang, Xuehai (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000011/art00011;jsessionid=4jfce50ifg61s.x-ic-live-02
2022,纯国内,china_only,Managing Earth Hazards Using the Deep Reinforcement Learning Algorithm for the Industrial Internet of Things Network,1,1,0,0,"Liu, Weiwei (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000011/art00012;jsessionid=4jfce50ifg61s.x-ic-live-02
2022,有国外元素,international,New Generation Hyperspectral Sensors DESIS and PRISMA Provide Improved Agricultural Crop Classifications,2,0,2,0,"Aneece, Itiya (Ethiopia); Thenkabail, Prasad S. (India)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000011/art00013;jsessionid=4jfce50ifg61s.x-ic-live-02
2022,不确定,uncertain,Foreground-Aware Refinement Network for Building Extraction from Remote Sensing Images,5,4,0,1,"Yan, Zhang (China); Xiangyu, Wang (China); Zhongwei, Zhang (China); Yemei, Sun (China); Shudong, Liu (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000011/art00014;jsessionid=4jfce50ifg61s.x-ic-live-02
2022,不确定,uncertain,Novel Residual Attitude Estimation Approach Using Georeferenced Satellite Imagery,2,0,0,2,"Dubey, Bhaskar (Unknown); Kartikeyan, B. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000010/art00008;jsessionid=75lglrldtg0o7.x-ic-live-01
2022,不确定,uncertain,Efficient Building Inventory Extraction from Satellite Imagery for Megacities,6,3,0,3,"Lo, Edmond Yat-Man (Unknown); Lin, En-Kai (China); Daksiya, Velautham (Unknown); Shao, Kuo-Shih (China); Chuang, Yi-Rung (Unknown); Pan, Tso-Chien (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000010/art00009;jsessionid=75lglrldtg0o7.x-ic-live-01
2022,纯国内,china_only,A Semi-Supervised Learning Method for Hyperspectral-Image Open Set Classification,5,5,0,0,"Duan, Zhaolin (China); Chen, Hao (China); Li, Xiaohua (China); Zhou, Jiliu (China); Wang, Yuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000010/art00011;jsessionid=75lglrldtg0o7.x-ic-live-01
2022,纯国内,china_only,The Fractional Vegetation Cover (FVC) and Associated Driving Factors of Modeling in Mining Areas,5,5,0,0,"Li, Jun (China); Guo, Tianyu (China); Zhang, Chengye (China); Yang, Fei (China); Sang, Xiao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000010/art00012;jsessionid=75lglrldtg0o7.x-ic-live-01
2022,纯国内,china_only,Impact of Spatial Configuration of Urban Green Space and Urban Impervious Surface on Land Surface Temperature: A Multi-Grid Perspective,6,6,0,0,"Zhang, Ya (China); Shao, Zhenfeng (China); Huang, Xiao (China); Feng, Xiaoxiao (China); Zhou, Zifan (China); Li, Yong (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00009;jsessionid=k3mtj7d6271g.x-ic-live-02
2022,纯国内,china_only,Long-Term Changes of Land Use and Land Cover in the Yangtze River Basin from 1990–2020 Landsat Data,2,2,0,0,"Yao, Junyuan (China); Jin, Shuanggen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00010;jsessionid=k3mtj7d6271g.x-ic-live-02
2022,不确定,uncertain,A Boundary-Based Ground-Point Filtering Method for Photogrammetric Point-Cloud Data,2,0,0,2,"Ayazi, Seyed Mohammad (Unknown); SaadatSeresht, Mohammad (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00012;jsessionid=k3mtj7d6271g.x-ic-live-02
2022,不确定,uncertain,Deep Learning–Based Monitoring Sustainable Decision Support System for Energy Building to Smart Cities with Remote Sensing Techniques,4,2,0,2,"Yue, Wang (China); Yu, Changgang (China); Antonidoss, A. (Unknown); Anbarasan, M (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00013;jsessionid=k3mtj7d6271g.x-ic-live-02
2022,纯国内,china_only,Transformer for the Building Segmentation of Urban Remote Sensing,4,4,0,0,"Zhang, Heqing (China); Wang, Zhenxin (China); Song, Jun-Feng (China); Li, Xueyan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00014;jsessionid=k3mtj7d6271g.x-ic-live-02
2022,有国外元素,international,"Incorporation of Digital Elevation Model, Normalized Difference Vegetation Index, and Landsat-8 Data for Land Use Land Cover Mapping",4,0,2,2,"Al-Doski, Jwan (Unknown); Hassan, Faez M. (Japan); Mossa, Hussein Abdelwahab (Arab); Najim, Aus A. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00009;jsessionid=3gw1bxthjasuf.x-ic-live-02
2022,纯国内,china_only,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,7,7,0,0,"Zhang, Zhihua (China); Wu, Xiaowen (China); Li, Yikun (China); Yan, Kun (China); Zhang, Fan (China); Yang, Shuwen (China); Yang, Jun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02
2022,纯国内,china_only,A Matching Optimization Algorithm About Low-Altitude Remote Sensing Images Based on Geometrical Constraint and Convolutional Neural Network,3,3,0,0,"Zhang, Yaping (China); Yang, Nan (China); Luo, Qian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00011;jsessionid=3gw1bxthjasuf.x-ic-live-02
2022,纯国内,china_only,TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification,4,4,0,0,"Chen, Hao (China); Li, Xiaohua (China); Zhou, Jiliu (China); Wang, Yuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00012;jsessionid=3gw1bxthjasuf.x-ic-live-02
2022,不确定,uncertain,Hydrological Topography Data Set (HTD)— the Data Set for High Resolution 2D Urban Flood Modeling,5,1,0,4,"Chang, Che-Hao (Unknown); Hsu, Chih-Hung (Unknown); Hsu, Chih-Tsung (Unknown); Wu, Shiang-Jen (China); Chung, Po-Hsien (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00007;jsessionid=4kbhfjjaar05e.x-ic-live-01
2022,不确定,uncertain,Improving Land Cover Classification Over a Large Coastal City Through Stacked Generalization with Filtered Training Samples,2,1,0,1,"Lai, Feilin (Unknown); Yang, Xiaojun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00008;jsessionid=4kbhfjjaar05e.x-ic-live-01
2022,纯国内,china_only,Evaluation of Urban Vegetation Phenology Using 250 m MODIS Vegetation Indices,3,3,0,0,"Zhang, Hongxin (China); Wang, Xiaoyue (China); Peng, Dailiang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00009;jsessionid=4kbhfjjaar05e.x-ic-live-01
2022,不确定,uncertain,Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction,9,8,0,1,"Xu, Zhihua (China); Lu, Xingzheng (China); Wang, Wenliang (China); Xu, Ershaui (China); Qin, Rongjun (China); Niu, Yiru (Unknown); Qiao, Xu (China); Yang, Feng (China); Yan, Rui (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00010;jsessionid=4kbhfjjaar05e.x-ic-live-01
2022,不确定,uncertain,Monitoring and Analysis of Urban Sprawl Based on Road Network Data and High-Resolution Remote Sensing Imagery: A Case Study of China's Provincial Capitals,3,2,0,1,"Ding, Lin (Unknown); Zhang, Hanchao (China); Li, Deren (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00011;jsessionid=4kbhfjjaar05e.x-ic-live-01
2022,不确定,uncertain,Smartphone Digital Photography for Fractional Vegetation Cover Estimation,7,4,0,3,"Yin, Gaofei (China); Qu, Yonghua (Unknown); Verger, Aleixandre (Unknown); Li, Jing (China); Jia, Kun (Unknown); Xie, Qiaoyun (China); Liu, Guoxiang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000005/art00008;jsessionid=1s8y9hf5f2x5n.x-ic-live-02
2022,纯国内,china_only,A Low-Cost and Portable Indoor 3D Mapping Approach Using Biaxial Line Laser Scanners and a One-Dimension Laser Range Finder Integrated with Microelectromechanical Systems,4,4,0,0,"Duan, Xuzhe (China); Hu, Qingwu (China); Zhao, Pengcheng (China); Wang, Shaohua (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000005/art00009;jsessionid=1s8y9hf5f2x5n.x-ic-live-02
2022,有国外元素,international,Alternative Procedure to Improve the Positioning Accuracy of Orthomosaic Images Acquired with Agisoft Metashape and DJI P4 Multispectral for Crop Growth Observation,4,0,2,2,"Sakamoto, Toshihiro (Japan); Ogawa, Daisuke (Japan); Hiura, Satoko (Unknown); Iwasaki, Nobusuke (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000005/art00011;jsessionid=1s8y9hf5f2x5n.x-ic-live-02
2022,纯国内,china_only,Robust Dynamic Indoor Visible Light Positioning Method Based on CMOS Image Sensor,4,4,0,0,"Sun, Senzhen (China); Li, Guangyun (China); Gao, Yangjun (China); Wang, Li (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000005/art00012;jsessionid=1s8y9hf5f2x5n.x-ic-live-02
2022,纯国内,china_only,Comparing the Sensitivity of Pixel-Based and Sub-Watershed-Based Analytic Hierarchy Process to Weighting Criteria for Flood Hazard Estimation,7,7,0,0,"Zhang, Hongping (China); Shao, Zhenfeng (China); Wu, Wenfu (China); Huang, Xiao (China); Sun, Jisong (China); Zhao, Jinqi (China); Fan, Yewen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000005/art00013;jsessionid=1s8y9hf5f2x5n.x-ic-live-02
2022,纯国内,china_only,Research on Machine Intelligent Perception of Urban Geographic Location Based on High Resolution Remote Sensing Images,3,3,0,0,"Chen, Jun (China); Yang, Cunjian (China); Yu, Zhengyang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00007;jsessionid=vkvctrm14aip.x-ic-live-03
2022,不确定,uncertain,Identifying the Driving Factors of Urban Land Surface Temperature,6,5,0,1,"Liang, Lifeng (China); Tan, Benhua (Unknown); Li, Sicheng (China); Kang, Zhiming (China); Liu, Xiujuan (China); Wang, Lihua (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00009;jsessionid=vkvctrm14aip.x-ic-live-03
2022,有国外元素,international,Urban Land Cover/Use Mapping and Change Detection Analysis Using Multi-Temporal Landsat OLI with Lidar-DEM and Derived TPI,2,0,1,1,"Akumu, Clement E. (Kenya); Dennis, Sam (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00010;jsessionid=vkvctrm14aip.x-ic-live-03
2022,有国外元素,international,Use of Commercial Satellite Imagery to Monitor Changing Arctic Polygonal Tundra,4,0,2,2,"Hasan, Amit (Japan); Udawalpola, Mahendra (Unknown); Liljedahl, Anna (Unknown); Witharana, Chandi (Sri Lanka)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00011;jsessionid=vkvctrm14aip.x-ic-live-03
2022,不确定,uncertain,An Evaluation of Pan-Sharpening Methods forSuperView-1Satellite Imagery,5,4,0,1,"Zhang, Lei (China); Wen, Bowen (China); Zhang, Ming (China); Lan, Qiongqiong (Unknown); Wang, Qian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00012;jsessionid=vkvctrm14aip.x-ic-live-03
2022,不确定,uncertain,Floating Solar Park Impacts Urban Land Surface Temperature Distribution Pattern,4,1,0,3,"Yingjie, Bo (Unknown); Guoqing, Li (China); Yelong, Zeng (Unknown); Zhe, Liu (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000004/art00013;jsessionid=vkvctrm14aip.x-ic-live-03
2022,有国外元素,international,Potential of Open Source Remote Sensing Data for Improved Spatiotemporal Monitoring of Inland Water Quality in India: Case Study of Gujarat,4,0,2,2,"Singh, Neetu (India); Nalgire, Shivanand Mallikarjun (Unknown); Gupta, Meeta (India); Chinnasamy, Pennan (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00009;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,有国外元素,international,Automated 3D Reconstruction of LoD2 and LoD1 Models for All 10 Million Buildings of the Netherlands,5,0,1,4,"Peters, Ravi (Unknown); Dukai, Balázs (Unknown); Vitalis, Stelios (Unknown); van Liempt, Jordi (Netherlands); Stoter, Jantien (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00011;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,有国外元素,international,"Dynamic Linkage Between Urbanization, Electrical Power Consumption, and Suitability Analysis Using Remote Sensing and GIS Techniques",3,2,1,0,"Ahmad, Muhammad Nasar (Arab); Cheng, Qimin (China); Luo, Fang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00012;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,有国外元素,international,An Optimal GeoAI Workflow for Pan-Arctic Permafrost Feature Detection from High-Resolution Satellite Imagery,6,0,2,4,"Udawalpola, Mahendra R. (Unknown); Hasan, Amit (Japan); Liljedahl, Anna (Unknown); Soliman, Aiman (Unknown); Terstriep, Jeffrey (Unknown); Witharana, Chandi (Sri Lanka)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00014;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,纯国内,china_only,"Assessing the Impact of Land Use Changes on Net Primary Productivity in Wuhan, China",6,6,0,0,"Gu, Yan (China); Shao, Zhenfeng (China); Huang, Xiao (China); Fu, Yuanhao (China); Gao, Jiyuan (China); Fan, Yewen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00015;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,纯国内,china_only,Information Extraction from High-Resolution Remote Sensing Images Based on Multi-Scale Segmentation and Case-Based Reasoning,5,5,0,0,"Xu, Jun (China); Li, Jiansong (China); Peng, Hao (China); He, Yanjun (China); Wu, Bin (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000003/art00017;jsessionid=8hnpdmtdnk8gc.x-ic-live-01
2022,纯国内,china_only,Spatiotemporal Temperature Fusion Based on a Deep Convolutional Network,4,4,0,0,"Wang, Xuehan (China); Shao, Zhenfeng (China); Huang, Xiao (China); Li, Deren (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000002/art00010;jsessionid=3ng8iuki1ugx6.x-ic-live-01
2022,纯国内,china_only,Three-Dimensional Point Cloud Analysis for Building Seismic Damage Information,8,8,0,0,"Yang, Fan (China); Fan, Zhiwei (China); Wen, Chao (China); Wang, Xiaoshan (China); Li, Xiaoli (China); Li, Zhiqiang (China); Wen, Xintao (China); Wei, Zhanyu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000002/art00012;jsessionid=3ng8iuki1ugx6.x-ic-live-01
2022,不确定,uncertain,Effectiveness of Deep Learning Trained on SynthCity Data for Urban Point-Cloud Classification,3,2,0,1,"Spiegel, Steven (Unknown); Shanks, Casey (China); Chen, Jorge (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000002/art00014;jsessionid=3ng8iuki1ugx6.x-ic-live-01
2022,不确定,uncertain,"Estimating the Aboveground Biomass of Urban Trees by Combining Optical and Lidar Data: A Case Study of Hengqin, Zhuhai, China",4,3,0,1,"Bai, Linze (China); Cheng, Qimin (China); Shu, Yuxuan (Unknown); Zhang, Sihang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000002/art00015;jsessionid=3ng8iuki1ugx6.x-ic-live-01
2022,有国外元素,international,Cloud Detection in ZY-3 Multi-Angle Remote Sensing Images,6,5,1,0,"Huang, Haiyan (China); Cheng, Qimin (China); Pan, Yin (China); Lyimo, Neema Nicodemus (Tanzania); Peng, Hao (China); Cheng, Gui (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000002/art00016;jsessionid=3ng8iuki1ugx6.x-ic-live-01
2022,有国外元素,international,Improving Urban Land Cover Mapping with the Fusion of Optical and SAR Data Based on Feature Selection Strategy,5,3,1,1,"Ding, Qing (Unknown); Shao, Zhenfeng (China); Huang, Xiao (China); Altan, Orhan (Turkey); Fan, Yewen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00008;jsessionid=45934qu8vgk5n.x-ic-live-01
2022,有国外元素,international,"Examining the Integration of Landsat Operational Land Imager with Sentinel-1 and Vegetation Indices in Mapping Southern Yellow Pines (Loblolly, Shortleaf, and Virginia Pines)",2,0,1,1,"Akumu, Clement E. (Kenya); Amadi, Eze O. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00009;jsessionid=45934qu8vgk5n.x-ic-live-01
2022,不确定,uncertain,Augmented Sample-Based Real-Time Spatiotemporal Spectral Unmixing,2,1,0,1,"Ding, Xinyu (Unknown); Wang, Qunming (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00010;jsessionid=45934qu8vgk5n.x-ic-live-01
2022,有国外元素,international,Effect of Locust Invasion and Mitigation Using Remote Sensing Techniques: A Case Study of North Sindh Pakistan,3,1,2,0,"Ahmad, Muhammad Nasar (Arab); Shao, Zhenfeng (China); Altan, Orhan (Turkey)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00012;jsessionid=45934qu8vgk5n.x-ic-live-01
2022,不确定,uncertain,Sensing and Human Factors Research: A Review,2,0,0,2,"Portelli, Raechel A. (Unknown); Pope, Paul (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00014;jsessionid=45934qu8vgk5n.x-ic-live-01
2022,不确定,uncertain,Multi-View Urban Scene Classification with a Complementary-Information Learning Model,3,2,0,1,"Geng, Wanxuan (Unknown); Zhou, Weixun (China); Jin, Shuanggen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000001/art00015;jsessionid=45934qu8vgk5n.x-ic-live-01
2021,有国外元素,international,Semi-Automated Roller Parameters Extraction from Terrestrial Lidar,3,0,1,2,"Deshpande, Sagar S. (USA); Falk, Mike (Unknown); Plooster, Nathan (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00011;jsessionid=2v5wf1ht3p798.x-ic-live-03
2021,有国外元素,international,UAV Remote Sensing Assessment of Crop Growth,4,1,2,1,"Dorbu, Freda Elikem (Unknown); Hashemi-Beni, Leila (Japan); Karimoddini, Ali (Arab); Shahbazi, Abolghasem (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00012;jsessionid=2v5wf1ht3p798.x-ic-live-03
2021,纯国内,china_only,"MSegnet, a Practical Network for Building Detection from High Spatial Resolution Images",6,6,0,0,"Yu, Bo (China); Chen, Fang (China); Dong, Ying (China); Wang, Lei (China); Wang, Ning (China); Yang, Aqiang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00013;jsessionid=2v5wf1ht3p798.x-ic-live-03
2021,纯国内,china_only,"Estimation of Rock Characteristics Based on Polarization Spectra: Surface Roughness, Composition, and Density",6,6,0,0,"Zhang, Feizhou (China); Liu, Xufang (China); Xiang, Yun (China); Zhang, Zihan (China); Liu, Siyuan (China); Yan, Lei (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00014;jsessionid=2v5wf1ht3p798.x-ic-live-03
